Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1014851,,10412,16 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,437000,53.446534088599385,-113.4946352926855,POINT (-113.4946352926855 53.446534088599385),100,,,RESIDENTIAL,,
1255918,,88,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,134500,53.48548453282371,-113.49769898515218,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1189786,,8843,161 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,311000,53.524373491072495,-113.59799787731923,POINT (-113.59799787731923 53.524373491072495),100,,,RESIDENTIAL,,
1222504,,9006,168 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,315500,53.52574364078554,-113.61294809311275,POINT (-113.61294809311275 53.52574364078554),100,,,RESIDENTIAL,,
1086214,,7720,157 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,538500,53.51065260640399,-113.59222155997335,POINT (-113.59222155997335 53.51065260640399),100,,,RESIDENTIAL,,
1060789,,18040,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,193500,53.53067073274137,-113.63578507800712,POINT (-113.63578507800712 53.53067073274137),100,,,RESIDENTIAL,,
1013374,,10434,10A AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,626000,53.441587518590914,-113.49608657496312,POINT (-113.49608657496312 53.441587518590914),100,,,RESIDENTIAL,,
1083989,,7403,157 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,449500,53.50648867100222,-113.59127769766322,POINT (-113.59127769766322 53.50648867100222),100,,,RESIDENTIAL,,
1109248,,15404,74 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,516500,53.50681086189186,-113.58540769558094,POINT (-113.58540769558094 53.50681086189186),100,,,RESIDENTIAL,,
1159334,,8204,162 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,355500,53.51621074549931,-113.60184964868209,POINT (-113.60184964868209 53.51621074549931),100,,,RESIDENTIAL,,
1175017,,18907,81A AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,399500,53.51386047995108,-113.64959659964599,POINT (-113.64959659964599 53.51386047995108),100,,,RESIDENTIAL,,
1234780,1400,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,178000,53.52349868842615,-113.4938707529589,POINT (-113.4938707529589 53.52349868842615),100,,,RESIDENTIAL,,
1078138,,7623,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,353500,53.61429311208145,-113.46168551731596,POINT (-113.46168551731596 53.61429311208145),100,,,RESIDENTIAL,,
1183854,,8913,160 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,324000,53.52523275336487,-113.59450804311483,POINT (-113.59450804311483 53.52523275336487),100,,,RESIDENTIAL,,
1123686,206,10604,110 AVENUE NW,N,1030,CENTRAL MCDOUGALL,O-day'min Ward,78000,53.55697011758875,-113.50344644242689,POINT (-113.50344644242689 53.55697011758875),100,,,RESIDENTIAL,,
1208362,,7330,183B STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,313500,53.50823344847955,-113.64076384814781,POINT (-113.64076384814781 53.50823344847955),100,,,RESIDENTIAL,,
1180181,,16112,86 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,316500,53.518816355149895,-113.6010569639949,POINT (-113.6010569639949 53.518816355149895),100,,,RESIDENTIAL,,
1252659,,9022,155 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,378000,53.52386938705753,-113.58906718045034,POINT (-113.58906718045034 53.52386938705753),100,,,RESIDENTIAL,,
1209220,,7103,183A STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,336500,53.505115615079696,-113.63814520627815,POINT (-113.63814520627815 53.505115615079696),100,,,RESIDENTIAL,,
1079748,,112,WALSH CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,604500,53.505463603465365,-113.6123582465186,POINT (-113.6123582465186 53.505463603465365),100,,,RESIDENTIAL,,
1256254,,15330,87 AVENUE NW,N,4230,JASPER PARK,sipiwiyiniwak Ward,788500,53.51971041519618,-113.58633122869773,POINT (-113.58633122869773 53.51971041519618),100,,,OTHER RESIDENTIAL,,
1016872,,10415,13 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,459500,53.44381660833737,-113.49531134493365,POINT (-113.49531134493365 53.44381660833737),100,,,RESIDENTIAL,,
1176650,507,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,129500,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1174499,,8117,188A STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,416500,53.51516791032535,-113.64762463010963,POINT (-113.64762463010963 53.51516791032535),100,,,RESIDENTIAL,,
1209584,,7109,184 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,313500,53.50564230653735,-113.64037052865655,POINT (-113.64037052865655 53.50564230653735),100,,,RESIDENTIAL,,
1288471,,9213,154 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,275500,53.52713023766501,-113.58632688634687,POINT (-113.58632688634687 53.52713023766501),100,,,RESIDENTIAL,,
1094150,,313,HEDLEY WAY NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,732000,53.46237153120832,-113.60146177134172,POINT (-113.60146177134172 53.46237153120832),100,,,RESIDENTIAL,,
1308428,,14916,96 AVENUE NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,379000,53.53322873344644,-113.57929232337834,POINT (-113.57929232337834 53.53322873344644),100,,,RESIDENTIAL,,
1297415,,9607,152 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,357000,53.53336850502001,-113.5828050509859,POINT (-113.5828050509859 53.53336850502001),100,,,RESIDENTIAL,,
1117225,,7704,154A STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,472500,53.51036215479718,-113.58767610920448,POINT (-113.58767610920448 53.51036215479718),100,,,RESIDENTIAL,,
1083534,,7411,158 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,541500,53.50631460712466,-113.59257423380811,POINT (-113.59257423380811 53.50631460712466),100,,,RESIDENTIAL,,
1110014,,650,199 STREET NW,N,4463,RIVERVIEW AREA,sipiwiyiniwak Ward,551500,53.436755933636725,-113.66752367728833,POINT (-113.66752367728833 53.436755933636725),99,1,,RESIDENTIAL,FARMLAND,
1040328,,2032,52 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,276500,53.45211492493241,-113.421622251268,POINT (-113.421622251268 53.45211492493241),100,,,RESIDENTIAL,,
1053404,,3516,42 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,281000,53.479036622140285,-113.39518626583897,POINT (-113.39518626583897 53.479036622140285),100,,,RESIDENTIAL,,
1259639,,187,CENTENNIAL COURT NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,158000,53.54767180705669,-113.61051384692745,POINT (-113.61051384692745 53.54767180705669),100,,,RESIDENTIAL,,
1117175,,144,WOODBEND WYND NW,Y,4464,THE UPLANDS,sipiwiyiniwak Ward,1109000,53.46771235760171,-113.65629250751023,POINT (-113.65629250751023 53.46771235760171),100,,,RESIDENTIAL,,
1206697,,9210,159 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,392000,53.52694870838621,-113.59484866891871,POINT (-113.59484866891871 53.52694870838621),100,,,RESIDENTIAL,,
1233667,402,10149,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,154500,53.52349868842615,-113.4938707529589,POINT (-113.4938707529589 53.52349868842615),100,,,RESIDENTIAL,,
1083963,,7407,157 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,461000,53.50667493842586,-113.59127717722039,POINT (-113.59127717722039 53.50667493842586),100,,,RESIDENTIAL,,
1310358,,10149,158 AVENUE NW,N,3040,BEAUMARIS,tastawiyiniwak Ward,210500,53.61879064397748,-113.49830002095884,POINT (-113.49830002095884 53.61879064397748),100,,,RESIDENTIAL,,
1170398,152,16725,106 STREET NW,N,3030,BATURYN,tastawiyiniwak Ward,190500,53.629811530844286,-113.50471561488737,POINT (-113.50471561488737 53.629811530844286),100,,,RESIDENTIAL,,
1092626,,1829,151 AVENUE NW,N,2280,FRASER,Dene Ward,255500,53.612336734088885,-113.36972638334782,POINT (-113.36972638334782 53.612336734088885),100,,,RESIDENTIAL,,
1286459,808,10145,121 STREET NW,N,1150,OLIVER,O-day'min Ward,141500,53.542161896253226,-113.53018329065722,POINT (-113.53018329065722 53.542161896253226),100,,,RESIDENTIAL,,
1163757,,8136,190 STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,409000,53.515748186168146,-113.65180742876782,POINT (-113.65180742876782 53.515748186168146),100,,,RESIDENTIAL,,
1038454,402,8310,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,93500,53.55628818315935,-113.46957199212594,POINT (-113.46957199212594 53.55628818315935),100,,,RESIDENTIAL,,
1307370,,9831,150 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,249500,53.53714966411472,-113.57928727079997,POINT (-113.57928727079997 53.53714966411472),100,,,RESIDENTIAL,,
1127083,209,9333,50 STREET NW,N,6180,EASTGATE BUSINESS PARK,Métis Ward,219500,53.53143231618712,-113.41728454007942,POINT (-113.41728454007942 53.53143231618712),100,,,COMMERCIAL,,
1063429,,,,N,5200,GARNEAU,papastew Ward,5500,53.519372127196945,-113.51860032581321,POINT (-113.51860032581321 53.519372127196945),100,,,RESIDENTIAL,,
1078328,,7915,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,346500,53.61431432064902,-113.46520182661834,POINT (-113.46520182661834 53.61431432064902),100,,,RESIDENTIAL,,
1052216,,3619,44 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,295500,53.48268131856722,-113.39800247305261,POINT (-113.39800247305261 53.48268131856722),100,,,RESIDENTIAL,,
1105303,,22221,50 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,25000,53.68142999625929,-113.41182991566988,POINT (-113.41182991566988 53.68142999625929),100,,,FARMLAND,,
1041888,,,,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,5500,53.48391462034924,-113.57703133208653,POINT (-113.57703133208653 53.48391462034924),100,,,RESIDENTIAL,,
1202548,107,2624,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,68000,53.45885364204667,-113.40821799717817,POINT (-113.40821799717817 53.45885364204667),100,,,RESIDENTIAL,,
1158302,,10412,93 STREET NW,N,1020,BOYLE STREET,O-day'min Ward,1000,53.54967692624732,-113.47831961294315,POINT (-113.47831961294315 53.54967692624732),100,,,OTHER RESIDENTIAL,,
1014166,,230,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,878500,53.50980432342218,-113.61180029527533,POINT (-113.61180029527533 53.50980432342218),100,,,RESIDENTIAL,,
1078724,,7624,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,362000,53.61553379655229,-113.46153770789354,POINT (-113.46153770789354 53.61553379655229),100,,,RESIDENTIAL,,
1331719,,9715,167 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,349500,53.5355477003214,-113.60962931590163,POINT (-113.60962931590163 53.5355477003214),100,,,RESIDENTIAL,,
1257773,,137,CENTENNIAL COURT NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,155000,53.54767180705669,-113.61051384692745,POINT (-113.61051384692745 53.54767180705669),100,,,RESIDENTIAL,,
1108273,,18310,137 AVENUE NW,N,4018,ANTHONY HENDAY BIG LAKE,Nakota Isga Ward,97500,53.600749694681284,-113.63777896341827,POINT (-113.63777896341827 53.600749694681284),100,,,RESIDENTIAL,,
1226745,,16414,88 AVENUE NW,N,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,236500,53.52277158177123,-113.60514529985225,POINT (-113.60514529985225 53.52277158177123),100,,,RESIDENTIAL,,
1215904,,8721,164 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,350500,53.5216011385838,-113.6039548312624,POINT (-113.6039548312624 53.5216011385838),100,,,RESIDENTIAL,,
1103704,,24215,34 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,206000,53.702536709654844,-113.38725017777172,POINT (-113.38725017777172 53.702536709654844),100,,,COMMERCIAL,,
1021211,,242,WOLF WILLOW CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,664000,53.504182903261565,-113.59779644825964,POINT (-113.59779644825964 53.504182903261565),100,,,RESIDENTIAL,,
1219260,,8804,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,306500,53.524056604935325,-113.61445737491383,POINT (-113.61445737491383 53.524056604935325),100,,,RESIDENTIAL,,
1055599,,4005,41 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,321500,53.476742715309555,-113.40249714944699,POINT (-113.40249714944699 53.476742715309555),100,,,RESIDENTIAL,,
1289107,,15212,92 AVENUE NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,279000,53.52696677349438,-113.58401219322789,POINT (-113.58401219322789 53.52696677349438),100,,,RESIDENTIAL,,
1039908,,5303,21 AVENUE NW,N,6460,MEYOKUMIN,Karhiio Ward,298000,53.4520102814881,-113.42302549108629,POINT (-113.42302549108629 53.4520102814881),100,,,RESIDENTIAL,,
1101807,,15302,76 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,514000,53.50851133933748,-113.58464524594888,POINT (-113.58464524594888 53.50851133933748),100,,,RESIDENTIAL,,
1042613,,8943,78 AVENUE NW,N,6360,KING EDWARD PARK,Métis Ward,223000,53.51391179848272,-113.46649488493823,POINT (-113.46649488493823 53.51391179848272),100,,,RESIDENTIAL,,
1086065,,7723,158 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,402000,53.51040112605472,-113.59277343612328,POINT (-113.59277343612328 53.51040112605472),100,,,RESIDENTIAL,,
1138072,,15218,79A AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,483000,53.51353989214559,-113.58622590726037,POINT (-113.58622590726037 53.51353989214559),100,,,RESIDENTIAL,,
1287846,,9311,154 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,376000,53.528859289947256,-113.586323671434,POINT (-113.586323671434 53.528859289947256),100,,,RESIDENTIAL,,
1055029,,4109,35 STREET NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,302000,53.4763786851989,-113.39432071802327,POINT (-113.39432071802327 53.4763786851989),100,,,RESIDENTIAL,,
1191501,,9103,175 AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,323500,53.63653141855634,-113.47999538670867,POINT (-113.47999538670867 53.63653141855634),100,,,RESIDENTIAL,,
1159821,51,14511,52 STREET NW,N,2130,CASSELMAN,Dene Ward,180000,53.60752846113511,-113.4187999843079,POINT (-113.4187999843079 53.60752846113511),100,,,RESIDENTIAL,,
1197813,81,7604,29 AVENUE NW,N,6340,KAMEYOSEK,Karhiio Ward,141000,53.46092193427104,-113.44706203350451,POINT (-113.44706203350451 53.46092193427104),100,,,RESIDENTIAL,,
1088459,29,13833,30 STREET NW,N,2320,HAIRSINE,Dene Ward,156000,53.60190206576207,-113.38760910168453,POINT (-113.38760910168453 53.60190206576207),100,,,RESIDENTIAL,,
1091677,,5404,146 AVENUE NW,N,2130,CASSELMAN,Dene Ward,142000,53.609770050225286,-113.4227674575067,POINT (-113.4227674575067 53.609770050225286),100,,,RESIDENTIAL,,
1036151,,17912,95 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,381500,53.64142754043741,-113.48830078160826,POINT (-113.48830078160826 53.64142754043741),100,,,RESIDENTIAL,,
1178946,,,,N,5480,STRATHCONA,papastew Ward,7000,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1131028,,7320,189 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,346000,53.507707071021514,-113.65048396172048,POINT (-113.65048396172048 53.507707071021514),100,,,RESIDENTIAL,,
1182344,108,10330,116 STREET NW,N,1150,OLIVER,O-day'min Ward,115500,53.54533669113939,-113.52182596053272,POINT (-113.52182596053272 53.54533669113939),100,,,RESIDENTIAL,,
1085240,904,12121,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,104000,53.540771906982826,-113.5321360279101,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1016179,,1426,104 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,509500,53.44541011339565,-113.49584388420348,POINT (-113.49584388420348 53.44541011339565),100,,,RESIDENTIAL,,
1326743,,12829,102 STREET NW,N,3260,LAUDERDALE,Anirniq Ward,220000,53.58682858113708,-113.49500569864627,POINT (-113.49500569864627 53.58682858113708),100,,,RESIDENTIAL,,
1210988,,9306,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,345500,53.5287128028928,-113.60170498296667,POINT (-113.60170498296667 53.5287128028928),100,,,RESIDENTIAL,,
1295583,,9905,152 STREET NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,512500,53.538017956833414,-113.5827968287553,POINT (-113.5827968287553 53.538017956833414),100,,,RESIDENTIAL,,
1272723,,9934,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,455000,53.538570215351925,-113.58904670146414,POINT (-113.58904670146414 53.538570215351925),100,,,RESIDENTIAL,,
1051051,,14722,33 STREET NW,N,2430,KIRKNESS,Dene Ward,242000,53.610417007825994,-113.39184286441053,POINT (-113.39184286441053 53.610417007825994),100,,,RESIDENTIAL,,
1082718,,,,N,1150,OLIVER,O-day'min Ward,8000,53.540771906982826,-113.5321360279101,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1273507,,9802,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,303000,53.53633610990302,-113.58905030475422,POINT (-113.58905030475422 53.53633610990302),100,,,RESIDENTIAL,,
1013697,,10419,12 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,512500,53.44225109346446,-113.4953497197264,POINT (-113.4953497197264 53.44225109346446),100,,,RESIDENTIAL,,
1106749,,13140,156 STREET NW,N,4320,MISTATIM INDUSTRIAL,Anirniq Ward,3145000,53.591716655479615,-113.59208312763911,POINT (-113.59208312763911 53.591716655479615),100,,,COMMERCIAL,,
1286897,1102,10145,121 STREET NW,N,1150,OLIVER,O-day'min Ward,110500,53.542161896253226,-113.53018329065722,POINT (-113.53018329065722 53.542161896253226),100,,,RESIDENTIAL,,
1190826,,9108,176 AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,416000,53.638661197209245,-113.48023006932033,POINT (-113.48023006932033 53.638661197209245),100,,,RESIDENTIAL,,
1319094,,15621,78 STREET NW,Y,2511,MAYLIEWAN,tastawiyiniwak Ward,360000,53.61800533255232,-113.46190563961945,POINT (-113.46190563961945 53.61800533255232),100,,,RESIDENTIAL,,
1089010,61,13833,30 STREET NW,N,2320,HAIRSINE,Dene Ward,154500,53.60190206576207,-113.38760910168453,POINT (-113.38760910168453 53.60190206576207),100,,,RESIDENTIAL,,
1237288,,9706,180 STREET NW,N,4240,LA PERLE,Nakota Isga Ward,154500,53.53319643730433,-113.63255294860032,POINT (-113.63255294860032 53.53319643730433),100,,,RESIDENTIAL,,
1213354,406,8340,JASPER AVENUE NW,N,1070,CROMDALE,Métis Ward,115000,53.55591201019,-113.47031114606736,POINT (-113.47031114606736 53.55591201019),100,,,RESIDENTIAL,,
1225259,,2015,108 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,345500,53.451125913094,-113.505709397974,POINT (-113.505709397974 53.451125913094),100,,,RESIDENTIAL,,
1255140,,8926,154 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,339500,53.52211886879566,-113.58731154746494,POINT (-113.58731154746494 53.52211886879566),100,,,RESIDENTIAL,,
1196336,,15804,84 STREET NW,Y,2050,BELLE RIVE,tastawiyiniwak Ward,279000,53.6188580577875,-113.47068925189237,POINT (-113.47068925189237 53.6188580577875),100,,,RESIDENTIAL,,
1306521,203,11848,87 STREET NW,N,1100,EASTWOOD,Métis Ward,65000,53.5711455053695,-113.47490878942168,POINT (-113.47490878942168 53.5711455053695),100,,,RESIDENTIAL,,
1016385,,83,WOLF CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,836500,53.50726956275915,-113.59984084990174,POINT (-113.59984084990174 53.50726956275915),100,,,RESIDENTIAL,,
1280874,101,4804,34 AVENUE NW,N,6530,MINCHAU,Sspomitapi Ward,72500,53.46504913442912,-113.41586879945567,POINT (-113.41586879945567 53.46504913442912),100,,,RESIDENTIAL,,
1192665,,16011,87A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,385000,53.52019377824515,-113.59914682222107,POINT (-113.59914682222107 53.52019377824515),100,,,RESIDENTIAL,,
1328012,,9707,164 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,323000,53.535094844780964,-113.60396077079946,POINT (-113.60396077079946 53.535094844780964),100,,,RESIDENTIAL,,
1015437,,10716,11 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,433000,53.44198730557679,-113.50270078369172,POINT (-113.50270078369172 53.44198730557679),100,,,RESIDENTIAL,,
1181981,,7627,189 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,316500,53.51039029467325,-113.64832845648749,POINT (-113.64832845648749 53.51039029467325),100,,,RESIDENTIAL,,
1119734,,23012,110 AVENUE NW,N,4670,WINTERBURN INDUSTRIAL AREA WEST,Nakota Isga Ward,1712000,53.55762591959234,-113.71282437571959,POINT (-113.71282437571959 53.55762591959234),100,,,COMMERCIAL,,
1323690,,9535,158 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,329000,53.53275997917998,-113.59333919851855,POINT (-113.59333919851855 53.53275997917998),100,,,RESIDENTIAL,,
1039718,,5518,20A AVENUE NW,Y,6460,MEYOKUMIN,Karhiio Ward,293000,53.45192189689733,-113.42551230364133,POINT (-113.42551230364133 53.45192189689733),100,,,RESIDENTIAL,,
1164136,,7915,167 STREET NW,N,4140,ELMWOOD,sipiwiyiniwak Ward,500,53.513434201336885,-113.60903129435066,POINT (-113.60903129435066 53.513434201336885),100,,,COMMERCIAL,,
1200617,,15731,92A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,337000,53.52728517978483,-113.59391000425249,POINT (-113.59391000425249 53.52728517978483),100,,,RESIDENTIAL,,
1277904,102,3404,18 AVENUE NW,N,6150,DALY GROVE,Sspomitapi Ward,54000,53.44798111954748,-113.39460577652146,POINT (-113.39460577652146 53.44798111954748),100,,,RESIDENTIAL,,
1026699,,1610,BEARSPAW DRIVE WEST NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,439000,53.44639694603985,-113.51314011935388,POINT (-113.51314011935388 53.44639694603985),100,,,RESIDENTIAL,,
1297316,607,12841,65 STREET NW,N,2080,BELVEDERE,Dene Ward,59500,53.58718248293548,-113.4408550973522,POINT (-113.4408550973522 53.58718248293548),100,,,RESIDENTIAL,,
1040278,,2112,52 STREET NW,Y,6460,MEYOKUMIN,Karhiio Ward,305500,53.452445274836236,-113.4216628976759,POINT (-113.4216628976759 53.452445274836236),100,,,RESIDENTIAL,,
1269315,,3203,104 STREET NW,Y,5470,STEINHAUER,Ipiihkoohkanipiaohtsi Ward,493000,53.465375298579495,-113.4968728965676,POINT (-113.4968728965676 53.465375298579495),100,,,RESIDENTIAL,,
1053800,,4138,38 STREET NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,285500,53.47841237586177,-113.39924028822493,POINT (-113.39924028822493 53.47841237586177),100,,,RESIDENTIAL,,
1111038,,260,SUDER GREENS DRIVE NW,N,4730,SUDER GREENS,Nakota Isga Ward,3326500,53.52386540355573,-113.6798229647334,POINT (-113.6798229647334 53.52386540355573),100,,,COMMERCIAL,,
